id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
1547388,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,461678,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Ralph K. Gierisch",2308,1961-06-28,1961,6,28,179,,1961-6-28,,"Woodland; 30% slope; south exposure.",,,,,,fruiting,,,,,,U.S.A.,Colorado,Mesa,,"Grand Mesa National Forest: Lands End Road.",,38.9958,-108.257,,1609,"38.9958° N, 108.257° W; uncertainty 1 mi.; T12S R97W S20",,,,,,1829,,,,,"6000 ft.",,English,,"2013-02-06 11:10:56",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:19ca2090-b5d1-4518-a837-1835ff845494,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1547388
1547610,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,461817,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Ralph K. Gierisch",947,1939-06-11,1939,6,11,162,,1939-6-11,,"Grass; 5 % slope; dry gravelly soil.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mineral,,"Rio Grande National Forest: near Creede.",,,,,,,,,,,,2683,,,,,"8800 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7d4ca8bf-d3d3-4773-a03e-0d59cc433f4b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1547610
1548103,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,182666,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",2108,1938-05-23,1938,5,23,143,,1938-5-23,,"Dry rocky hillside.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Gunnison,,"10 mi E of Sapinero.",,,,,,,,,,,,2134,,,,,"7000 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e95f5d86-9c73-4bb1-89c0-04ec2f3b7778,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548103
1548124,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,566628,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",2150,1938-05-25,1938,5,25,145,,1938-5-25,,"Rocky gully.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Delta,,"3 mi NE of Cedaredge.",,,,,,,,,,,,2134,,,,,"7000 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a3cfbb20-b212-4d6f-ba6d-6440ce16ff4c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548124
1548131,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,182665,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",2194,1938-05-27,1938,5,27,147,,1938-5-27,,"Dry slope under junipers.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Mesa-DeBeque: 10 mi N of Mesa.",,,,,,,,,,,,1982,,,,,"6500 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c5dc21dc-b4b9-4ab6-9a41-0ab9ec2b184b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548131
1548132,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,182664,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",2197,1938-05-27,1938,5,27,147,,1938-5-27,,"Dry soil.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Near Mesa.",,,,,,,,,,,,2073,,,,,"6800 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:34be3ab1-77e9-42f2-9b79-258d7354b420,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548132
1548141,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,182668,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, T. S. Chambers",2414,1938-07-01,1938,7,1,182,,1938-7-1,,"Granitic soil, dry slope.",,,,,,"flowering and fruiting",,,,,,U.S.A.,"New Mexico",Taos,,"10 mi E of Taos.",,36.3678,-105.43829,"NAD 83",1609,,,,"Nat. Geog. TOPO!",,,2439,,,,,"8000 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8a212a4e-6b85-477e-9455-d4037b577407,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548141
1548146,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,234305,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",51104,1951-07-13,1951,7,13,194,,1951-7-13,,"Loose talus near lake.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Hinsdale,,"Near Lake Fork of the Gunnison River; 6 mi N of Lake Fork.",,,,,,,,,,,,2591,,,,,"8500 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fe8269ed-ad47-4523-8965-d7e8e64c86db,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548146
1548181,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,234304,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",5186,1951-07-12,1951,7,12,193,,1951-7-12,,"Talus slope and rock crevices, sagebrush associated.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Saguache,,"Gravelly area near Tomichi Creek, 1/2 mi SW of Sargents.",,,,,,,,,,,,2591,,,,,"8500 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b3ab56d6-6a29-4331-a89b-14c891051547,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548181
1548183,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,234165,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins",5196,1951-07-13,1951,7,13,194,,1951-7-13,,"Exposed knoll and slope with loose rock.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Gunnison,,"15 mi S of Iola.",,,,,,,,,,,,2439,,,,,"8000 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c441e3fd-07d7-4eb3-aead-a13fea0abf36,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548183
1548192,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,339309,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Reed C. Rollins",7944,1979-05-23,1979,5,23,143,,1979-5-23,,"Chip rock and clay, knolls below rim-rock.",,,,,,flowering,,,,,,U.S.A.,Colorado,Grand,,"Just across Big Muddy Creek from Kremmling.",,,,,,,,,,,,2226,,,,,"7300 ft.",,English,,"2013-02-06 11:10:57",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d5c73d60-41b9-49b7-ae9c-9c2b95747bfc,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548192
1548208,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,339300,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins",7976,1979-05-27,1979,5,27,147,,1979-5-27,,"Sagebrush and juniper area in decomposed granite.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Montrose,,"4 mi E of Cerro Summit.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c4a7282e-a191-4a18-8ca0-76bc1540fbe4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548208
1548215,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,339296,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins",7990,1979-05-28,1979,5,28,148,,1979-5-28,,"Red claylike soil and rocky bank.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Montrose,,"1.7 mi E of Montrose, off U.S. Hwy 50.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6f42d6ba-a8ef-4430-8fb3-4ca0f2a73a28,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548215
1548220,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,344122,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins",8104,1981-05-14,1981,5,14,134,,1981-5-14,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Costilla,,"Near U.S. Hwy 160; SW of La Veta Pass, ca 6.3 mi NE of Garland.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:229a5ff8-5590-4ac5-b36f-9ee391ce6826,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548220
1548263,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,358106,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, K. W. Rollins and A. G. Roads.",83-39,1983-06-15,1983,6,15,166,,1983-6-15,,"Steep talus slope.",,,,,,"flowering and fruiting",,,,,,U.S.A.,"New Mexico",Taos,,"Near State Route 3; 3 mi SE of Tres Ritos.",,36.1022,-105.4834,"NAD 83",1609,,,,"Nat. Geog. TOPO!",,,2713,,,,,"8900 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b8ee0315-c2ea-406c-a584-ca6a5af21b82,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548263
1548284,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,358261,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins and Aileen G. Roads.",83-68,1983-06-18,1983,6,18,169,,1983-6-18,,"Roadside in talus of road-cut.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Saguache,,"U. S. Hwy 50, ca 26 mi E of Gunnison.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:aa62a524-aa7f-493e-a7ab-48df5a1407ed,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548284
1548288,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,358262,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins and Aileen G. Roads.",83-73,1983-06-18,1983,6,18,169,,1983-6-18,,"Steep hillside in loose granitic soil.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Montrose,,"State Route 92, ca 26 mi N of Blue Mesa Dam.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:35109fbb-ad9a-4213-a1fa-5ff6027eee22,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548288
1548292,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,358260,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins and Aileen G. Roads.",83-77,1983-06-18,1983,6,18,169,,1983-6-18,,"Steep hillside.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Gunnison,,"Near State Route 92; ca 1 mi NW of Blue Mesa Dam.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8b74e3d3-3fab-4374-8528-999a1ea077f1,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548292
1548293,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,358262,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins and Aileen G. Roads.",83-78,1983-06-18,1983,6,18,169,,1983-6-18,,"Steep hillside in loose granitic soil.",,,,,,flowering,,,,,,U.S.A.,Colorado,Montrose,,"State Route 92, ca 26 mi N of Blue Mesa Dam.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:934d29e7-fb84-4b3b-89de-439df511e4d4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548293
1548294,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,358173,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins and Aileen G. Roads.",83-80,1983-06-18,1983,6,18,169,,1983-6-18,,"Clayey hillside.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Montrose,,"State Route 92, ca 26 mi N of Blue Mesa Dam.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:68355766-725b-43bf-9d2c-e6b8f5c7e09c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548294
1548329,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,383027,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins",86-26,1986-06-15,1986,6,15,166,,1986-6-15,,"Steep clay and shale bank.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Grand,,"2 mi E of Muddy Pass Summit, near U.S. Hwy 40.",,,,,,,,,,,,,,,,,,,English,,"2013-02-06 11:10:57",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bdc1b50a-a9b8-442b-92a5-d4d1afcde72b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548329
1548331,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,383026,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Reed C. Rollins, Kathryn W. Rollins",86-29,1986-06-15,1986,6,15,166,,1986-6-15,,"Steep shale and clay borders of a ravine.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Grand,,"2 mi E of Muddy Pass Summit, near U.S. Hwy 40.",,,,,,,,,,,,,,,,,,,English,,"2013-02-06 11:10:57",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:475c5149-8d2a-4c2d-8862-f985129b4efd,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548331
1548496,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,594744,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Robert D. Dorn",5717,1994-06-27,1994,6,27,178,,1994-6-27,,"Clay bank with Cirsium, Astragalus.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Grand,,"1.6 mi below Muddy Pass on Hwy 40.",,40.3583,-106.5688,,1609,"40.3583° N, 106.5688° W; uncertainty 1 mi.; T5N R82W S35",,,,,,2561,,,,,"8400 ft.",,English,,"2013-02-06 11:10:57",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c3f45615-886c-4960-a289-985eea0c9bdd,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548496
1548515,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,600583,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Robert D. Dorn",6557,1995-08-22,1995,8,22,234,,1995-8-22,,"Shale and clay bank with Cirsium, Mentzelia multicaulis.",,,,,,fruiting,,,,,,U.S.A.,Colorado,Eagle,,"5.5 road mi S of State Bridge along Colo Hwy 131, Eagle River side of divide.",,,,,,,,,,,,2439,,,,,"8000 ft.",,English,,"2012-02-17 15:23:13",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2d778cf2-e7e8-4c51-90d6-f10f78bdea14,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1548515
1549742,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,368690,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Stanley L. Welsh, B. T. Welsh and R. Kass",23381,1985-05-11,1985,5,11,131,,1985-5-11,,"Sagebrush-juniper community.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mesa,,"Ca 3 mi NE of jce of Plateau Creek and the Colorado River.",,39.2092,-106.2469,,1609,"39.2092° N, 106.2469° W; uncertainty 1 mi.; T10S R79W S5",,,,,,1707,,,,,"5600 ft.",,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6aaad889-3e45-4cd7-9579-4fb82ee415d9,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1549742
1551499,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,577024,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"William A. Weber, R. Wittman",18485,1992-05-10,1992,5,10,131,,1992-5-10,,"On clay bank not far south of the river.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Garfield,,"Dry Hollow Creek; S of Silt.",,,,,,,,,,,,,,,,,,,English,,"2009-03-19 16:04:26",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:faae56fb-f26f-4408-b19c-6068ee09a630,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1551499
1551568,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,215571,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"William A. Weber",4902,1949-07-03,1949,7,3,184,,1949-7-3,,"Shale hillside.",,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Grand,,"1 mi S of Rabbit Ears Pass.",,,,,,,,,,,,,,,,,,,English,,"2013-02-06 11:10:58",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7090ae8b-5585-4eb4-8e86-24005bd582a4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1551568
1763172,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. floribunda",95387,Rydb.,Physaria,floribunda,var.,floribunda,,,,,,,,"Brian Elliott",9596,1999-07-25,1999,7,25,206,,1999-7-25,,"Southwestern alpine slope.",,,,,,fruiting,,,,,,U.S.A.,Colorado,Alamosa,,"Wet Mountains, Wet Mountain Valley, Sangre de Cristo Range, and Vicinity: Sangre de Cristo Range: Rio Grande National Forest: southwest slopes of California Peak, ca 9 air mi S of the entrance to Great Sand Dunes National Monument.",,37.6093,-105.5131,,,"37.6093° N, 105.5131° W; T28S R73W S14 SE1/4",,,,,,3750,,,,,"12300 ft.",,English,,"2014-05-15 13:49:42",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1ad3669c-8fbe-4fee-acc6-f8afd65019e4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1763172
1782875,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,168753,"Barcode: RM0001972",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,"Isotype for <i>Physaria</i> <i>floribunda</i> Rydb.. Bull. Torrey Bot. Club 28: 279. 1901. The type number of Physaria floribunda Rydb.","P. A. Rydberg, F. K. Vreeland",6135,1900-07-02,1900,7,2,183,,1900-7-2,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,,,"Sangre de Christo Creek.",,,,,,,,,,,,2400,2700,,,,"2400-2700 m.",,English,,"2018-05-10 23:01:50",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a18020c5-7749-4e8a-a6dd-f963aba08c76,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1782875
1782876,RM,,,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,29813,"Barcode: RM0001971",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,"Paratype for <i>Physaria</i> <i>floribunda</i> Rydb.. Bull. Torrey Bot. CLub 28: 279. 1901.","P. A. Rydberg",6136,1900-06-27,1900,6,27,178,,1900-6-27,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,,,"Sangre de Christo Creek.",,,,,,,,,,,,2400,2700,,,,"2400-2700 m.",,English,,"2018-05-10 23:01:50",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c8fe6f66-63c0-4ca6-8dd2-60db58340970,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1782876
2770977,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,d910838c-dc49-4988-8513-b8315377641f,185617,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda",18561,Rydb.,Physaria,floribunda,,,,,,,,,holotype,"P. A. Rydberg",6135,1900-07-02,1900,7,2,18,18,"02 Jul 1900",,,,,,,,,,,,,sheet,"United States of America",Colorado,,,"Sangre de Christo Creek",,37.491341,-105.338869,WGS84,20122,,,"Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2019); Manis Georef. Calculator",,,2400,2700,,,,"7874.0-8858.3 ft",,en,,"2020-02-26 11:54:38",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:625cc878-808f-4db3-878e-6bb34fc9a06d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2770977
3013404,CS,,,f5db692d-95c2-4532-a9e0-76a3d2bb675a,PreservedSpecimen,,89906,,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Physaria floribunda var. osterhoutii",95388,"(Payson) Rollins",Physaria,floribunda,var.,osterhoutii,,,,,,,,"Ronald L Hartman",79261,2004-07-07,2004,7,7,189,,,,"Shaley road cut.",,,,,,,,,,,,USA,Colorado,"Grand County",,"Along Colo Hwy 9, 0.3 road mi N of Summit County line; 2 air mi NW of Grewem Mountain Reservoir.",,39.91861111,-106.33,,,"T1S R80W S34",,,,,,,,,,,,,,,"2015-01-06 14:31:47",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7a799f54-ec2b-4dc6-824d-d9ed7a5c352a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3013404
